,Unnamed: 0,id,playerName,situation,teamId,playerId,x,y,min,period,isOwnGoal,isBlocked,isOnTarget,isSavedOffLine,isFromInsideBox,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,box,homeTeamId,awayTeamId,homeTeamName,awayTeamName,homeScore,awayScore,matchId,matchDate,teamColor,teamColorDark,onGoalShot.x,onGoalShot.y,onGoalShot.zoomRatio,minAdded,,min1,Unnamed: 2_level_0_Squad,Unnamed: 5_level_0_Outcome,Unnamed: 6_level_0_Distance,Unnamed: 7_level_0_Body Part,Unnamed: 8_level_0_Notes,SCA 1_Player,SCA 2_Player,SCA 2_Event,onGoalShot.x.rescaled,onGoalShot.y.rescaled,goalxZone,goalyZone,goalZone_Left Bottom,goalZone_Left Top,goalZone_Middle Bottom,goalZone_Middle Top,goalZone_Right Bottom,goalZone_Right Top,predicted_xGOTzone,eventType_AttemptSaved,eventType_Goal,eventType_Miss,eventType_Post,shotType_Header,shotType_LeftFoot,shotType_OtherBodyParts,shotType_RightFoot,SCA 1_Event_Fouled,SCA 1_Event_Interception,SCA 1_Event_Pass (Dead),SCA 1_Event_Pass (Live),SCA 1_Event_Shot,SCA 1_Event_Tackle,SCA 1_Event_Take-On,jpsxg,jpsxg - psxg,goal_loc_jpsxg,goal_loc_jpsxg - jpsxg
78,,2723441717,Mohamed Salah,RegularPlay,8650,292462,100.3534482762,41.4834375,59,SecondHalf,False,False,True,False,True,101.681034483,39.124761906,36.21125,0.1219999994,0.27,0.59,InsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#911712,#911712,0.415013227513228,0.0322751321164021,1.0,,22,59,Liverpool,Saved,6.0,Left Foot,,Alexis Mac Allister,Andrew Robertson,Pass (Live),0.415013227513228,0.0322751321164021,Left,Bottom,1,0,0,0,0,0,0.28050938494003946,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5759238918019353,-0.014076108198064707,0.5944556539343043,0.018531762132369067
79,,2723441865,Mohamed Salah,RegularPlay,8650,292462,96.605263157,42.350625,59,SecondHalf,False,False,True,True,True,104.525862069,33.16125,32.6275,1.219999994,0.17,0.0,InsideBox,8650,8678,Liverpool,AFC Bournemouth,3,0,4506308,2024-09-21T14:00:00Z,#911712,#911712,1.36309523809524,0.322751321164021,1.0,,23,59,Liverpool,Blocked,10.0,Right Foot,,Mohamed Salah,Mohamed Salah,Take-On,1.36309523809524,0.322751321164021,Right,Top,0,0,0,0,0,1,0.1202486852833512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.36402215237651053,0.36402215237651053,0.37106644101235353,0.007044288635842999
81,,2727329567,Mohamed Salah,FastBreak,8650,292462,89.7,20.3559235699,65,SecondHalf,False,False,True,False,True,103.6724137932,32.475,34.4575,1.9519999904,0.04,0.05,InsideBox,8602,8650,Wolverhampton Wanderers,Liverpool,1,2,4506322,2024-09-28T16:30:00Z,#911712,#911712,0.878968253968253,0.516402113862434,1.0,,13,65,Liverpool,Saved,19.0,Left Foot,,Trent Alexander-Arnold,Alexis Mac Allister,Pass (Live),0.878968253968253,0.516402113862434,Middle,Top,0,0,0,1,0,0,0.09174167603619171,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.09462918855750736,0.04462918855750736,0.08462628666557621,-0.010002901891931149
83,,2730515881,Mohamed Salah,RegularPlay,8650,292462,95.640350876,27.446428571,56,SecondHalf,False,False,True,False,True,102.9137931036,31.94125,34.61,0.160526315,0.18,0.23,InsideBox,9826,8650,Crystal Palace,Liverpool,0,1,4506328,2024-10-05T11:30:00Z,#911712,#911712,0.838624338624339,0.0424672791005291,1.0,,11,56,Liverpool,Saved,11.0,Left Foot,Volley,Virgil van Dijk,Cody Gakpo,Pass (Live),0.838624338624339,0.0424672791005291,Middle,Bottom,0,0,1,0,0,0,0.2150045036322662,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.18812393209775694,-0.041876067902243075,0.20168385732216101,0.013559925224404079
86,,2740272923,Mohamed Salah,RegularPlay,8650,292462,101.8706896554,23.5087898134,52,SecondHalf,False,False,True,False,True,104.3362068966,30.7975,32.70375,1.4639999928,0.03,0.13,InsideBox,9825,8650,Arsenal,Liverpool,2,2,4506403,2024-10-27T16:30:00Z,#911712,#911712,1.34292328042328,0.387301585396825,1.0,,10,52,Liverpool,Saved,8.0,Right Foot,,Alexis Mac Allister,Mohamed Salah,Pass (Live),1.34292328042328,0.387301585396825,Right,Top,0,0,0,0,0,1,0.15736422526697075,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4894513442382,0.3594513442382,0.48010765421275686,-0.009343690025443163
87,,2740301975,Mohamed Salah,FastBreak,8650,292462,93.9,30.34,81,SecondHalf,False,False,True,False,True,,,36.5925,0.5714736814,0.29,0.79,InsideBox,9825,8650,Arsenal,Liverpool,2,2,4506403,2024-10-27T16:30:00Z,#911712,#911712,0.314153439153439,0.151183513597884,1.0,,16,81,Liverpool,Goal,13.0,Left Foot,,Darwin Núñez,Trent Alexander-Arnold,Pass (Live),0.314153439153439,0.151183513597884,Left,Bottom,1,0,0,0,0,0,0.2170188941645657,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.40586150978438174,-0.3841384902156183,0.3973520618041998,-0.008509447980181939
89,,2742817589,Mohamed Salah,RegularPlay,8650,292462,95.9298245603,25.53375,56,SecondHalf,False,False,True,False,True,97.3771929818,26.774047619,32.85625,0.8925263114,0.22,0.29,InsideBox,8650,10204,Liverpool,Brighton & Hove Albion,2,1,4506466,2024-11-02T15:00:00Z,#911712,#911712,1.30257936507937,0.236118071798942,1.0,,15,56,Liverpool,Saved,11.0,Left Foot,,Darwin Núñez,Dominik Szoboszlai,Pass (Live),1.30257936507937,0.236118071798942,Right,Bottom,0,0,0,0,1,0,0.2374072902723907,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4975631066685339,0.20756310666853395,0.46086354106298866,-0.03669956560554527
90,,2742850171,Mohamed Salah,FastBreak,8650,292462,92.0,22.5979617875,72,SecondHalf,False,False,True,False,True,,,36.05875,1.4639999928,0.06,0.16,InsideBox,8650,10204,Liverpool,Brighton & Hove Albion,2,1,4506466,2024-11-02T15:00:00Z,#911712,#911712,0.455357142857142,0.387301585396825,1.0,,20,72,Liverpool,Goal,16.0,Left Foot,,Curtis Jones,Luis Díaz,Pass (Live),0.455357142857142,0.387301585396825,Left,Top,0,1,0,0,0,0,0.11215947300306761,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2877678937959414,0.12776789379594142,0.28983928890323035,0.0020713951072889314
93,,2746516667,Mohamed Salah,FastBreak,8650,292462,100.3534482762,30.268,84,SecondHalf,False,False,True,False,True,,,31.94125,1.1814736784,0.67,0.72,InsideBox,8650,10252,Liverpool,Aston Villa,2,0,4506477,2024-11-09T20:00:00Z,#911712,#911712,1.54464285714286,0.312559174179894,1.0,,25,84.0,Liverpool,Goal,6.0,Left Foot,,,,,1.54464285714286,0.312559174179894,Right,Top,0,0,0,0,0,1,0.1473685509185178,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5723113946501366,-0.1476886053498634,0.5922210714088185,0.019909676758681938
94,,2751254421,Mohamed Salah,FastBreak,8650,292462,92.5,21.4068789844,6,FirstHalf,False,False,True,False,True,103.1982758622,32.3225,32.78,0.9759999952,0.06,0.27,InsideBox,8466,8650,Southampton,Liverpool,2,3,4506542,2024-11-24T14:00:00Z,#911712,#911712,1.32275132275132,0.258201056931217,1.0,,1,6,Liverpool,Saved,16.0,Left Foot,Deflected,Dominik Szoboszlai,Cody Gakpo,Pass (Live),1.32275132275132,0.258201056931217,Right,Bottom,0,0,0,0,1,0,0.2046079515276459,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.408536071347658,0.138536071347658,0.37084060384487816,-0.037695467502779856
96,,2751274175,Mohamed Salah,RegularPlay,8650,292462,100.25862069,23.2985987305,21,FirstHalf,False,False,True,False,True,103.6724137932,31.56,32.70375,1.0979999946,0.12,0.19,InsideBox,8466,8650,Southampton,Liverpool,2,3,4506542,2024-11-24T14:00:00Z,#911712,#911712,1.34292328042328,0.290476189047619,1.0,,4,21,Liverpool,Saved,9.0,Left Foot,Volley,Cody Gakpo,Andrew Robertson,Pass (Live),1.34292328042328,0.290476189047619,Right,Bottom,0,0,0,0,1,0,0.27488976891068817,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6045586773883853,0.4145586773883853,0.5504081306315796,-0.05415054675680575
97,,2751352133,Mohamed Salah,RegularPlay,8650,292462,93.0,19.7954140155,65,SecondHalf,False,False,True,False,True,,,35.9825,0.1219999994,0.52,0.88,InsideBox,8466,8650,Southampton,Liverpool,2,3,4506542,2024-11-24T14:00:00Z,#911712,#911712,0.4755291005291,0.0322751321164021,1.0,,21,65,Liverpool,Goal,17.0,Left Foot,,Ryan Gravenberch,Ibrahima Konaté,Pass (Live),0.4755291005291,0.0322751321164021,Left,Bottom,1,0,0,0,0,0,0.20343750162792307,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3771549740753031,-0.5028450259246969,0.40380976020191106,0.026654786126607988
102,,2755386061,Mohamed Salah,RegularPlay,8650,292462,100.9224137934,27.950714285,68,SecondHalf,False,False,True,False,True,,,37.12625,0.1219999994,0.44,0.96,InsideBox,10261,8650,Newcastle United,Liverpool,3,3,4506431,2024-12-04T19:30:00Z,#911712,#911712,0.172949735449736,0.0322751321164021,1.0,,22,68,Liverpool,Goal,5.0,Right Foot,,Trent Alexander-Arnold,Dominik Szoboszlai,Pass (Live),0.172949735449736,0.0322751321164021,Left,Bottom,1,0,0,0,0,0,0.27847528149247147,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5718982290616795,-0.38810177093832043,0.5890306243655757,0.01713239530389621
104,,2755397739,Mohamed Salah,RegularPlay,8650,292462,95.9298245603,31.4075,83,SecondHalf,False,False,True,False,True,,,36.66875,0.0834736838,0.13,0.86,InsideBox,10261,8650,Newcastle United,Liverpool,3,3,4506431,2024-12-04T19:30:00Z,#911712,#911712,0.293981481481481,0.0220829851322751,1.0,,30,83,Liverpool,Goal,11.0,Left Foot,,Trent Alexander-Arnold,Curtis Jones,Pass (Live),0.293981481481481,0.0220829851322751,Left,Bottom,1,0,0,0,0,0,0.23570720265884376,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4571891193883444,-0.4028108806116556,0.4832838746555961,0.02609475526725169
110,,2761665261,Mohamed Salah,RegularPlay,8650,292462,100.9224137934,29.21142857,10,FirstHalf,False,False,True,False,True,103.577586207,30.7975,36.745,0.449473682,0.44,0.91,InsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,0.273809523809523,0.118908381481481,1.0,,2,10,Liverpool,Saved,5.0,Left Foot,Volley,Trent Alexander-Arnold,Joe Gomez,Pass (Live),0.273809523809523,0.118908381481481,Left,Bottom,1,0,0,0,0,0,0.2791381332798172,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5818124305015948,-0.3281875694984052,0.5763230766569314,-0.005489353844663425
114,,2761713597,Mohamed Salah,FastBreak,8650,292462,101.8706896554,33.31375,54,SecondHalf,False,False,True,False,True,,,32.6275,0.2439999988,0.87,1.0,InsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,1.36309523809524,0.0645502642328042,1.0,,20,54,Liverpool,Goal,4.0,Left Foot,,Dominik Szoboszlai,,,1.36309523809524,0.0645502642328042,Right,Bottom,0,0,0,0,1,0,0.2945518231576544,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7097933101337007,-0.29020668986629927,0.7160231047447093,0.006229794611008588
115,,2761719995,Mohamed Salah,FastBreak,8650,292462,95.7368421041,34.07625,61,SecondHalf,False,False,True,False,True,,,32.24625,0.1219999994,0.62,0.87,InsideBox,8586,8650,Tottenham Hotspur,Liverpool,3,6,4506461,2024-12-22T16:30:00Z,#911712,#911712,1.46395502645503,0.0322751321164021,1.0,,22,61,Liverpool,Goal,11.0,Right Foot,,Dominik Szoboszlai,Luis Díaz,Pass (Live),1.46395502645503,0.0322751321164021,Right,Bottom,0,0,0,0,1,0,0.24017532051701793,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4892377076061744,-0.3807622923938256,0.509763248500823,0.020525540894648586
116,,2762355379,Mohamed Salah,RegularPlay,8650,292462,102.2500000002,29.21142857,4,FirstHalf,False,False,True,False,True,104.525862069,30.56875,31.02625,1.1365263102,0.37,0.46,InsideBox,8650,8197,Liverpool,Leicester City,3,1,4506487,2024-12-26T20:00:00Z,#911712,#911712,1.78670634920635,0.300668336031746,1.0,,0,4,Liverpool,Saved,3.0,Right Foot,Volley,Cody Gakpo,Trent Alexander-Arnold,Pass (Live),1.78670634920635,0.300668336031746,Right,Bottom,0,0,0,0,1,0,0.29578230013760853,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6470701399864084,0.18707013998640837,0.5909424481932425,-0.0561276917931659
119,,2762367263,Mohamed Salah,FastBreak,8650,292462,94.1929824545,20.84636943,79,SecondHalf,False,False,True,False,True,103.577586207,31.56,33.695,0.609999997,0.06,0.02,InsideBox,8650,8197,Liverpool,Leicester City,3,1,4506487,2024-12-26T20:00:00Z,#911712,#911712,1.08068783068783,0.161375660582011,1.0,,22,79,Liverpool,Saved,15.0,Left Foot,,Trent Alexander-Arnold,,,1.08068783068783,0.161375660582011,Middle,Bottom,0,0,1,0,0,0,0.1986088522429797,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.16415487057214032,0.14415487057214033,0.1591694881877693,-0.004985382384371018
120,,2762367885,Mohamed Salah,FastBreak,8650,292462,94.7719298231,19.7954140155,82,SecondHalf,False,False,True,False,True,,,36.745,0.3274736826,0.05,0.41,InsideBox,8650,8197,Liverpool,Leicester City,3,1,4506487,2024-12-26T20:00:00Z,#911712,#911712,0.273809523809523,0.0866332493650794,1.0,,23,82,Liverpool,Goal,15.0,Left Foot,,Cody Gakpo,Dominik Szoboszlai,Pass (Live),0.273809523809523,0.0866332493650794,Left,Bottom,1,0,0,0,0,0,0.2192614552500552,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4203405514844978,0.010340551484497806,0.4299631048885124,0.009622553404014633
121,,2762810091,Mohamed Salah,RegularPlay,8650,292462,99.784482759,30.256,6,FirstHalf,False,False,True,False,True,102.9137931036,31.4075,31.78875,0.9374736796,0.54,0.63,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,1.58498677248677,0.24800890994709,1.0,,0,6,Liverpool,Saved,6.0,Left Foot,,Cody Gakpo,Alexis Mac Allister,Pass (Live),1.58498677248677,0.24800890994709,Right,Bottom,0,0,0,0,1,0,0.27431357739010265,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5975775460023581,-0.032422453997641876,0.5561784325041355,-0.04139911349822267
122,,2762820863,Mohamed Salah,RegularPlay,8650,292462,90.5,25.3603125,44,FirstHalf,False,False,True,False,True,,,31.56,0.2439999988,0.06,0.08,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,1.64550264550265,0.0645502642328042,1.0,,11,44,Liverpool,Goal,17.0,Left Foot,,Curtis Jones,Alexis Mac Allister,Pass (Live),1.64550264550265,0.0645502642328042,Right,Bottom,0,0,0,0,1,0,0.18882586705795776,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3629406245128627,0.28294062451286267,0.3805348195595973,0.017594195046734595
123,,2762821643,Mohamed Salah,FastBreak,8650,292462,101.681034483,23.9992356735,45,FirstHalf,False,False,True,False,True,102.8189655174,27.698571428,33.695,0.8925263114,0.31,0.2,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,1.08068783068783,0.236118071798942,1.0,2.0,13,45+2,Liverpool,Saved,8.0,Left Foot,,Mohamed Salah,Trent Alexander-Arnold,Pass (Live),1.08068783068783,0.236118071798942,Middle,Bottom,0,0,1,0,0,0,0.267137475794222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2913092074196498,0.09130920741964976,0.25838959244225485,-0.03291961497739493
124,,2762826817,Mohamed Salah,RegularPlay,8650,292462,92.6,26.0540625,47,SecondHalf,False,False,True,False,True,97.4736842099,29.799761903,35.75375,0.8925263114,0.48,0.47,InsideBox,8654,8650,West Ham United,Liverpool,0,5,4506502,2024-12-29T17:15:00Z,#911712,#911712,0.536044973544974,0.236118071798942,1.0,,16,47,Liverpool,Saved,14.0,Left Foot,,Alexis Mac Allister,,,0.536044973544974,0.236118071798942,Left,Bottom,1,0,0,0,0,0,0.20315600118654692,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.37165245154288973,-0.09834754845711025,0.3437125128324779,-0.027939938710411838
134,,2765551751,Mohamed Salah,FromCorner,8650,292462,94.5789473669,24.0692993678,88,SecondHalf,False,False,True,False,True,102.629310345,31.4075,34.7625,1.7465263072,0.06,0.18,InsideBox,10203,8650,Nottingham Forest,Liverpool,1,1,4506518,2025-01-14T20:00:00Z,#911712,#911712,0.798280423280423,0.462043996613757,1.0,,26,88,Liverpool,Saved,13.0,Left Foot,,Alexis Mac Allister,Dominik Szoboszlai,Pass (Live),0.798280423280423,0.462043996613757,Middle,Top,0,0,0,1,0,0,0.13726478337934697,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.14781819915374225,-0.03218180084625774,0.1379893325515613,-0.009828866602180963
135,,2765551907,Mohamed Salah,FromCorner,8650,292462,94.675438595,27.698571428,88,SecondHalf,False,False,True,True,True,104.051724138,30.7975,31.17875,1.219999994,0.07,0.0,InsideBox,10203,8650,Nottingham Forest,Liverpool,1,1,4506518,2025-01-14T20:00:00Z,#911712,#911712,1.74636243386244,0.322751321164021,1.0,,27,88,Liverpool,Blocked,12.0,Left Foot,,Trent Alexander-Arnold,Mohamed Salah,Shot,1.74636243386244,0.322751321164021,Right,Top,0,0,0,0,0,1,0.09531099599131804,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2682508476527893,0.2682508476527893,0.2883112306839443,0.020060383031155038
138,,2766426953,Mohamed Salah,RegularPlay,8650,292462,96.2192982446,21.9673885388,37,FirstHalf,False,False,True,False,True,103.6724137932,31.78875,32.3225,0.4045263138,0.04,0.25,InsideBox,9937,8650,Brentford,Liverpool,0,2,4506524,2025-01-18T15:00:00Z,#911712,#911712,1.44378306878307,0.107017543333333,1.0,,19,37,Liverpool,Saved,13.0,Right Foot,Deflected,Ibrahima Konaté,Alexis Mac Allister,Pass (Live),1.44378306878307,0.107017543333333,Right,Bottom,0,0,0,0,1,0,0.2381172886644161,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4931871883493068,0.2431871883493068,0.4931149836556927,-7.220469361413073e-05
144,,2768685843,Mohamed Salah,RegularPlay,8650,292462,102.3448275864,26.774047619,35,FirstHalf,False,False,True,False,True,,,33.77125,2.0290526216,0.16,0.55,InsideBox,8650,9902,Liverpool,Ipswich Town,4,1,4506608,2025-01-25T15:00:00Z,#911712,#911712,1.06051587301587,0.536786407830688,1.0,,6,35,Liverpool,Goal,5.0,Left Foot,,Cody Gakpo,Andrew Robertson,Pass (Live),1.06051587301587,0.536786407830688,Middle,Top,0,0,0,1,0,0,0.20803890079300094,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.27801547818813704,-0.271984521811863,0.2419559994103372,-0.03605947877779983
145,,2771152037,Mohamed Salah,RegularPlay,8650,292462,79.21893204,31.4075,25,FirstHalf,False,False,True,False,False,104.1465517242,33.8475,30.87375,0.0834736838,0.03,0.18,OutsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#911712,#911712,1.82705026455026,0.0220829851322751,1.0,,10,25,Liverpool,Saved,29.0,Left Foot,,Dominik Szoboszlai,,,1.82705026455026,0.0220829851322751,Right,Bottom,0,0,0,0,1,0,0.09126143972919645,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.15529313691051158,-0.024706863089488412,0.17795257920097368,0.0226594422904621
147,,2771292067,Mohamed Salah,RegularPlay,8650,292462,95.5438596479,21.1266242072,75,SecondHalf,False,False,True,False,True,,,36.97375,1.380526309,0.05,0.72,InsideBox,8678,8650,AFC Bournemouth,Liverpool,0,2,4506613,2025-02-01T15:00:00Z,#911712,#911712,0.21329365079365,0.36521860026455,1.0,,28,75,Liverpool,Goal,14.0,Left Foot,,Curtis Jones,Luis Díaz,Pass (Live),0.21329365079365,0.36521860026455,Left,Top,0,1,0,0,0,0,0.14303378805649614,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.36591977553629573,-0.35408022446370424,0.37029726407506575,0.0043774885387700135
148,,2775481109,Mohamed Salah,RegularPlay,8650,292462,99.784482759,27.782619047,73,SecondHalf,False,False,True,False,True,,,32.78,0.2825263144,0.2,0.56,InsideBox,8668,8650,Everton,Liverpool,2,2,4506436,2025-02-12T19:30:00Z,#911712,#911712,1.32275132275132,0.0747424112169312,1.0,,12,73,Liverpool,Goal,6.0,Right Foot,,Curtis Jones,,,1.32275132275132,0.0747424112169312,Right,Bottom,0,0,0,0,1,0,0.27301313604110744,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6524411870067871,0.09244118700678705,0.6575466554451359,0.005105468438348804
149,,2775489603,Mohamed Salah,FastBreak,8650,292462,86.9970588232,25.9384375,88,SecondHalf,False,False,True,False,False,102.9137931036,32.78,35.6775,1.6245263078,0.09,0.21,OutsideBox,8668,8650,Everton,Liverpool,2,2,4506436,2025-02-12T19:30:00Z,#911712,#911712,0.556216931216931,0.429768864497354,1.0,,14,88,Liverpool,Saved,21.0,Left Foot,,Diogo Jota,Virgil van Dijk,Pass (Live),0.556216931216931,0.429768864497354,Left,Top,0,1,0,0,0,0,0.06923779482124229,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1968594943565005,-0.0131405056434995,0.19356598649285842,-0.0032935078636420756
152,,2778404879,Mohamed Salah,RegularPlay,8650,292462,97.7631578942,31.56,29,FirstHalf,False,False,True,False,True,,,33.2375,2.0739999898,0.41,0.98,InsideBox,10252,8650,Aston Villa,Liverpool,2,2,4506355,2025-02-19T19:30:00Z,#911712,#911712,1.20171957671958,0.548677245978836,1.0,,6,29,Liverpool,Goal,9.0,Left Foot,,Diogo Jota,,,1.20171957671958,0.548677245978836,Middle,Top,0,0,0,1,0,0,0.1696393196342962,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1966624331533054,-0.7833375668466946,0.16908346049337158,-0.02757897265993381
153,,2780275107,Mohamed Salah,FromCorner,8650,292462,93.3,35.6775,14,FirstHalf,False,False,True,False,True,,,31.94125,1.4639999928,0.17,0.78,InsideBox,8456,8650,Manchester City,Liverpool,0,2,4506640,2025-02-23T16:30:00Z,#911712,#911712,1.54464285714286,0.387301585396825,1.0,,4,14,Liverpool,Goal,14.0,Left Foot,Deflected,Dominik Szoboszlai,Alexis Mac Allister,Pass (Dead),1.54464285714286,0.387301585396825,Right,Top,0,0,0,0,0,1,0.08722296732374035,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.30079040700557375,-0.4792095929944263,0.2998098731055787,-0.0009805338999950286
154,,2780337709,Mohamed Salah,RegularPlay,8650,292462,85.0647058816,31.48375,75,SecondHalf,False,False,True,False,False,103.6724137932,33.31375,36.97375,0.5265263132,0.04,0.37,OutsideBox,8456,8650,Manchester City,Liverpool,0,2,4506640,2025-02-23T16:30:00Z,#911712,#911712,0.21329365079365,0.139292675449735,1.0,,22,75,Liverpool,Saved,23.0,Left Foot,,Trent Alexander-Arnold,Ibrahima Konaté,Pass (Live),0.21329365079365,0.139292675449735,Left,Bottom,1,0,0,0,0,0,0.13871797961905902,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2180938401541554,-0.1519061598458446,0.21901073119461528,0.0009168910404598885
157,,2781393445,Mohamed Salah,RegularPlay,8650,292462,92.3,25.0134375,88,SecondHalf,False,False,True,False,True,103.1982758622,32.09375,35.44875,0.0385263156,0.08,0.19,InsideBox,8650,10261,Liverpool,Newcastle United,2,0,4506341,2025-02-26T20:15:00Z,#911712,#911712,0.616732804232803,0.010192146984127,1.0,,13,88,Liverpool,Saved,15.0,Left Foot,,Dominik Szoboszlai,Dominik Szoboszlai,Take-On,0.616732804232803,0.010192146984127,Left,Bottom,1,0,0,0,0,0,0.19992976177520905,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.36389122751366126,0.17389122751366126,0.3969839935405717,0.033092766026910414
161,,2795103497,Mohamed Salah,RegularPlay,8650,292462,100.9224137934,26.111875,28,FirstHalf,False,False,True,False,True,104.1465517242,31.78875,33.31375,1.219999994,0.07,0.05,InsideBox,8650,8668,Liverpool,Everton,1,0,4506372,2025-04-02T19:00:00Z,#911712,#911712,1.18154761904762,0.322751321164021,1.0,,5,28,Liverpool,Saved,6.0,Head,,Luis Díaz,Virgil van Dijk,Pass (Live),1.18154761904762,0.322751321164021,Middle,Top,0,0,0,1,0,0,0.1949880940060865,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.170919468328386,0.120919468328386,0.18982826571535363,0.01890879738696763
165,,2709604729,Mohamed Salah,RegularPlay,8650,292462,99.0175438595,30.304,65,SecondHalf,False,False,True,False,True,,,35.3725,0.4045263138,0.41,0.82,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,0.636904761904761,0.107017543333333,1.0,,15,65,Liverpool,Goal,7.0,Left Foot,,Virgil van Dijk,Ryan Gravenberch,Pass (Live),0.636904761904761,0.107017543333333,Left,Bottom,1,0,0,0,0,0,0.26270142444293304,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5348012007333454,-0.2851987992666546,0.5360281821889641,0.0012269814556187253
166,,2709608701,Mohamed Salah,RegularPlay,8650,292462,89.2,38.200238097,71,SecondHalf,False,False,True,False,True,101.1120689658,35.22,35.75375,0.3659999982,0.21,0.26,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,0.536044973544974,0.0968253963492064,1.0,,17,71,Liverpool,Saved,19.0,Left Foot,,Dominik Szoboszlai,Alexis Mac Allister,Pass (Live),0.536044973544974,0.0968253963492064,Left,Bottom,1,0,0,0,0,0,0.17917896385720455,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3020301953811,0.04203019538109998,0.3114108161049205,0.00938062072382051
167,,2709627487,Mohamed Salah,RegularPlay,8650,292462,97.4736842099,23.1584713419,90,SecondHalf,False,False,True,False,True,104.1465517242,31.63625,33.695,1.0145263108,0.06,0.05,InsideBox,9902,8650,Ipswich Town,Liverpool,0,2,4506264,2024-08-17T11:30:00Z,#911712,#911712,1.08068783068783,0.268393203915344,1.0,4.0,21,90+4,Liverpool,Saved,11.0,Left Foot,Volley,,,,1.08068783068783,0.268393203915344,Middle,Bottom,0,0,1,0,0,0,0.22912231229353447,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29830041847526334,0.24830041847526335,0.2680380723545342,-0.030262346120729144
